transaction_id,upi_rrn,amount_inr,timestamp,delivery_status,item_consumed,delivery_delay_sec,claim_filed,dispute_reason,is_fraud_label,risk_score,predicted_is_fraud,decision_action,reason_code
TXN_100132,480615659007,14196.32,2026-08-07 07:30:45,DELIVERED,True,14,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100133,454012178783,7207.0,2026-08-22 10:22:45,DELIVERED,True,5,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100134,454775758589,12816.37,2026-08-25 11:50:45,DELIVERED,True,9,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100135,465371715916,3369.38,2026-08-26 06:12:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.08,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100136,402085816511,5893.97,2026-08-24 19:47:45,DELIVERED,True,12,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100137,475687017337,501.8,2026-08-24 08:32:45,DELIVERED,True,10,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100138,492618358326,503.82,2026-09-04 16:13:45,DELIVERED,True,14,True,PAID_BUT_NOT_RECEIVED,1,0.94,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100139,423457816221,849.24,2026-08-23 16:14:45,DELIVERED,True,6,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100140,461038616156,4970.0,2026-08-23 16:16:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.04,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100141,436170345521,12540.17,2026-08-27 19:52:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.09,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100142,498867498374,8137.34,2026-08-22 08:25:45,DELIVERED,True,4,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100143,411382282231,11740.37,2026-09-05 02:03:45,DELIVERED,True,1,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100144,403239406957,14249.21,2026-08-15 11:55:45,DELIVERED,True,14,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100145,481691910134,2370.5,2026-08-12 04:02:45,DELIVERED,True,8,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100146,415760205745,8503.15,2026-08-16 08:14:45,DELIVERED,True,8,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100147,437363917552,11526.78,2026-08-14 01:26:45,DELIVERED,True,20,True,PAID_BUT_NOT_RECEIVED,1,0.89,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100148,497701596735,1806.54,2026-08-13 21:02:45,DELIVERED,True,5,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100149,477773691925,482.61,2026-08-20 14:54:45,DELIVERED,True,10,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100150,455654928546,6010.15,2026-08-15 10:47:45,DELIVERED,True,2,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100151,497032321460,12475.52,2026-08-17 11:25:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.03,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100152,494926943276,11609.97,2026-09-02 17:58:45,DELIVERED,True,13,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100153,481534990643,11761.27,2026-08-22 05:24:45,DELIVERED,True,9,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100154,492034182760,5621.51,2026-08-29 10:48:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100155,401465576748,12758.68,2026-08-28 17:35:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.1,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100156,456287860835,14415.73,2026-09-04 08:23:45,DELIVERED,True,15,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100157,463688812930,10638.9,2026-08-26 05:50:45,DELIVERED,True,6,True,PAID_BUT_NOT_RECEIVED,1,0.98,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100158,471871103554,14485.56,2026-08-18 17:10:45,DELIVERED,True,20,True,PAID_BUT_NOT_RECEIVED,1,0.9,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100159,462206148127,6590.06,2026-09-02 09:18:45,DELIVERED,True,5,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100160,412604105020,4256.03,2026-08-26 22:33:45,DELIVERED,True,8,True,PAID_BUT_NOT_RECEIVED,1,0.94,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100161,463352813247,8590.76,2026-08-23 16:07:45,DELIVERED,True,6,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100162,464547774977,12779.2,2026-08-14 16:47:45,DELIVERED,True,16,True,PAID_BUT_NOT_RECEIVED,1,0.98,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100163,448155688071,11987.7,2026-08-21 21:54:45,DELIVERED,True,9,True,PAID_BUT_NOT_RECEIVED,1,0.89,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100164,485385324134,10547.64,2026-08-18 23:55:45,DELIVERED,True,9,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100165,468763075434,14226.13,2026-08-10 07:40:45,DELIVERED,True,4,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100166,458927271989,7379.81,2026-08-17 08:39:45,DELIVERED,True,23,True,PAID_BUT_NOT_RECEIVED,1,0.93,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100167,487944150250,10706.45,2026-08-26 19:41:45,DELIVERED,True,13,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100168,408663993845,4484.11,2026-08-24 19:52:45,DELIVERED,True,12,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100169,439699693379,9993.0,2026-08-23 05:14:45,DELIVERED,True,8,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100170,471096624966,5221.99,2026-08-31 11:20:45,DELIVERED,True,6,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100171,496000295209,6860.8,2026-08-20 09:04:45,DELIVERED,True,9,True,PAID_BUT_NOT_RECEIVED,1,0.97,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100172,413875055243,10847.14,2026-08-20 18:49:45,DELIVERED,True,2,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100173,476205093898,14268.08,2026-08-14 20:23:45,DELIVERED,True,4,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100174,499713612762,7314.56,2026-09-02 06:09:45,DELIVERED,True,13,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100175,483857676819,4316.68,2026-08-10 23:58:45,DELIVERED,True,27,True,PAID_BUT_NOT_RECEIVED,1,0.45,0,AUTO_APPROVE_REFUND,EDGE_CASE_TIMEOUT: Delayed redemption log misled initial evaluation.
TXN_100176,439488434329,3489.5,2026-08-14 14:09:45,DELIVERED,True,5,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100177,494550047269,8058.61,2026-08-18 21:47:45,DELIVERED,True,2,True,PAID_BUT_NOT_RECEIVED,1,0.9,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100178,408479532170,8345.05,2026-08-12 04:05:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100179,414993209840,13103.52,2026-09-01 13:11:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.05,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100180,465645737553,7232.84,2026-08-21 22:18:45,DELIVERED,True,3,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100181,408441748123,3861.93,2026-08-28 03:58:45,DELIVERED,True,2,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100182,412120894428,6070.54,2026-08-09 19:05:45,DELIVERED,True,10,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100183,492897761932,898.78,2026-08-13 05:07:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.05,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100184,480793240013,14241.97,2026-08-10 07:12:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.09,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100185,434333616916,1864.93,2026-08-25 08:44:45,DELIVERED,True,10,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100186,432720857666,11657.83,2026-08-23 17:38:45,DELIVERED,True,15,True,PAID_BUT_NOT_RECEIVED,1,0.99,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100187,464031538749,4530.56,2026-09-02 04:59:45,DELIVERED,True,14,True,PAID_BUT_NOT_RECEIVED,1,0.91,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100188,478621009477,9353.31,2026-09-03 04:02:45,DELIVERED,True,12,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100189,429045734699,9420.17,2026-08-18 11:13:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100190,421823534004,3673.99,2026-08-31 13:05:45,DELIVERED,True,2,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100191,400672302490,6186.91,2026-09-02 10:46:45,DELIVERED,True,8,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100192,405545916432,3549.0,2026-08-19 06:58:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.04,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100193,410539984290,10342.04,2026-08-18 11:07:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.01,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100194,479994015016,9951.63,2026-08-15 10:14:45,DELIVERED,True,14,True,PAID_BUT_NOT_RECEIVED,1,0.94,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100195,473507404483,3449.66,2026-08-13 04:54:45,DELIVERED,True,15,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100196,409200834792,988.61,2026-08-20 10:09:45,DELIVERED,True,10,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100197,461369115197,1952.87,2026-08-20 06:18:45,DELIVERED,True,23,True,PAID_BUT_NOT_RECEIVED,1,0.91,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100198,469888765221,8145.73,2026-08-26 08:18:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.04,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100199,481949873752,693.93,2026-08-26 02:03:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.06,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100200,446104472157,9095.33,2026-08-07 14:25:45,DELIVERED,True,3,True,PAID_BUT_NOT_RECEIVED,1,0.91,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100201,481005303147,8848.13,2026-08-07 08:49:45,DELIVERED,True,25,True,PAID_BUT_NOT_RECEIVED,1,0.96,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100202,478466952366,699.45,2026-08-14 09:31:45,DELIVERED,True,8,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100203,488128278634,6689.22,2026-08-19 01:59:45,DELIVERED,True,3,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100204,481591259548,6594.69,2026-08-28 19:15:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.09,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100205,412751995138,7103.15,2026-08-25 00:11:45,DELIVERED,True,11,True,PAID_BUT_NOT_RECEIVED,1,0.95,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100206,491573247933,1658.54,2026-08-13 17:49:45,DELIVERED,True,6,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100207,496257282718,7482.49,2026-08-24 15:34:45,DELIVERED,True,14,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100208,476280765693,646.79,2026-08-10 10:21:45,DELIVERED,True,11,True,PAID_BUT_NOT_RECEIVED,1,0.94,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100209,444033717762,1827.23,2026-08-24 19:38:45,DELIVERED,True,14,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100210,404243939720,9899.14,2026-08-31 02:49:45,DELIVERED,True,8,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100211,406069852114,2894.98,2026-08-22 21:19:45,DELIVERED,True,10,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100212,467673408059,9418.59,2026-08-08 18:32:45,DELIVERED,True,7,True,PAID_BUT_NOT_RECEIVED,1,0.97,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100213,474161441848,2052.1,2026-08-19 12:46:45,DELIVERED,True,15,True,PAID_BUT_NOT_RECEIVED,1,0.9,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100214,498272487905,7322.21,2026-08-07 17:41:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100215,495517055292,2459.83,2026-08-31 11:49:45,DELIVERED,True,1,True,PAID_BUT_NOT_RECEIVED,1,0.94,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100216,458206476598,1488.82,2026-08-11 14:05:45,DELIVERED,True,8,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100217,416952496822,9750.87,2026-08-13 10:20:45,DELIVERED,True,8,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100218,498494994908,4448.74,2026-08-18 20:49:45,DELIVERED,True,14,True,PAID_BUT_NOT_RECEIVED,1,0.88,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100219,468009621472,14705.65,2026-08-17 12:23:45,DELIVERED,True,15,True,PAID_BUT_NOT_RECEIVED,1,0.9,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100220,419547534656,5815.43,2026-09-02 16:50:45,DELIVERED,True,17,True,PAID_BUT_NOT_RECEIVED,1,0.9,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100221,434659570391,11612.86,2026-08-25 07:23:45,DELIVERED,True,11,True,PAID_BUT_NOT_RECEIVED,1,0.92,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100222,436540455091,12326.19,2026-08-19 07:06:45,DELIVERED,True,12,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100223,479830289645,14983.64,2026-08-28 16:59:45,DELIVERED,True,14,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100224,460767754594,8124.85,2026-08-22 03:08:45,DELIVERED,True,6,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100225,453873621917,6884.63,2026-08-21 01:38:45,DELIVERED,True,14,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100226,433060504030,8619.78,2026-08-17 01:16:45,DELIVERED,True,14,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100227,459165513007,750.34,2026-08-27 22:46:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.03,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100228,455024582255,5852.57,2026-09-05 02:20:45,DELIVERED,True,3,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100229,417338867216,7584.14,2026-09-02 06:48:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.02,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100230,463758958832,1585.7,2026-08-27 05:15:45,DELIVERED,True,1,True,PAID_BUT_NOT_RECEIVED,1,0.98,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100231,420282741795,6208.68,2026-09-05 05:21:45,DELIVERED,True,5,True,PAID_BUT_NOT_RECEIVED,1,0.95,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100232,464745894332,11744.73,2026-08-18 11:38:45,DELIVERED,True,6,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100233,497166159255,6022.5,2026-08-10 01:53:45,DELIVERED,True,14,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100234,453831497941,14316.68,2026-09-03 22:47:45,DELIVERED,True,12,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100235,406618613389,9300.15,2026-08-17 02:35:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100236,499761293937,1446.65,2026-08-10 21:41:45,DELIVERED,True,25,True,PAID_BUT_NOT_RECEIVED,1,0.94,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100237,497211206703,13101.43,2026-08-26 14:46:45,DELIVERED,True,3,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100238,441635417962,13561.02,2026-08-08 12:24:45,DELIVERED,True,6,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100239,407714377458,4471.18,2026-08-23 11:35:45,DELIVERED,True,14,True,PAID_BUT_NOT_RECEIVED,1,0.91,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100240,430689988576,8014.38,2026-09-01 04:18:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100241,424878681702,2632.76,2026-08-10 00:25:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.11,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100242,483247393883,10278.71,2026-08-29 01:45:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.08,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100243,481229982109,2232.45,2026-08-27 09:51:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.05,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100244,437099517893,6947.6,2026-08-06 20:25:45,DELIVERED,True,15,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100245,463585414880,13528.02,2026-08-31 07:11:45,DELIVERED,True,3,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100246,460446776592,14184.01,2026-09-02 03:57:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.11,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100247,487184203626,14434.23,2026-08-17 19:20:45,DELIVERED,True,8,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100248,442285258394,3068.33,2026-08-23 22:21:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.1,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100249,468089557330,1689.13,2026-08-23 18:43:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.02,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100250,449701029528,8664.7,2026-08-19 20:38:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.11,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100251,493759297403,5997.51,2026-08-06 19:00:45,DELIVERED,True,10,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100252,493909749400,11696.84,2026-08-08 15:44:45,DELIVERED,True,15,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100253,433495849178,9145.27,2026-08-22 10:59:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.01,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100254,486839963238,2932.97,2026-08-17 19:55:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100255,493490575089,10244.74,2026-08-12 15:33:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100256,488594257977,687.4,2026-08-26 11:39:45,DELIVERED,True,1,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100257,449733890788,11012.16,2026-08-10 12:36:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.08,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100258,442561527386,4968.11,2026-08-25 08:00:45,DELIVERED,True,6,True,PAID_BUT_NOT_RECEIVED,1,0.43,0,AUTO_APPROVE_REFUND,EDGE_CASE_TIMEOUT: Delayed redemption log misled initial evaluation.
TXN_100259,418042276277,11819.04,2026-08-23 01:46:45,DELIVERED,True,9,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100260,435066451290,13719.33,2026-08-28 08:28:45,DELIVERED,True,13,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
