transaction_id,upi_rrn,amount_inr,timestamp,delivery_status,item_consumed,delivery_delay_sec,claim_filed,dispute_reason,is_fraud_label
TXN_100254,486839963238,2932.97,2026-08-11 17:53:57,DELIVERED,True,11,False,NONE,0
TXN_100255,493490575089,10244.74,2026-08-06 13:31:57,DELIVERED,True,11,False,NONE,0
TXN_100256,488594257977,687.4,2026-08-20 09:37:57,DELIVERED,True,1,False,NONE,0
TXN_100257,449733890788,11012.16,2026-08-04 10:34:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100258,442561527386,4968.11,2026-08-19 05:58:57,DELIVERED,True,6,True,PAID_BUT_NOT_RECEIVED,1
TXN_100259,418042276277,11819.04,2026-08-16 23:44:57,DELIVERED,True,9,False,NONE,0
TXN_100260,435066451290,13719.33,2026-08-22 06:26:57,DELIVERED,True,13,False,NONE,0
TXN_100261,446687999440,12083.06,2026-08-21 15:40:57,DELIVERED,True,3,True,PAID_BUT_NOT_RECEIVED,1
TXN_100262,434215857886,12916.09,2026-08-18 10:12:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100263,476470121639,5550.05,2026-08-18 07:06:57,DELIVERED,True,1,False,NONE,0
TXN_100264,474150284980,1941.47,2026-08-17 02:43:57,DELIVERED,True,11,False,NONE,0
TXN_100265,493411293563,4006.2,2026-08-17 16:18:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100266,489431601323,14110.35,2026-08-05 06:28:57,DELIVERED,True,22,True,PAID_BUT_NOT_RECEIVED,1
TXN_100267,465428766878,472.87,2026-08-25 21:20:57,DELIVERED,True,11,True,PAID_BUT_NOT_RECEIVED,1
TXN_100268,485535372823,3398.37,2026-08-03 05:10:57,DELIVERED,True,21,True,PAID_BUT_NOT_RECEIVED,1
TXN_100269,463667973944,13649.88,2026-08-14 02:12:57,DELIVERED,True,11,False,NONE,0
TXN_100270,414638519259,2182.68,2026-08-02 00:46:57,DELIVERED,True,5,False,NONE,0
TXN_100271,468701984934,1830.2,2026-08-11 00:35:57,DELIVERED,True,29,True,PAID_BUT_NOT_RECEIVED,1
TXN_100272,419488614274,5890.82,2026-08-17 05:22:57,DELIVERED,True,22,True,PAID_BUT_NOT_RECEIVED,1
TXN_100273,458154683949,8851.37,2026-08-07 08:54:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100274,459637398109,9858.34,2026-08-22 14:37:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100275,458478780977,14091.89,2026-08-13 01:41:57,DELIVERED,True,1,False,NONE,0
TXN_100276,450209373135,3337.32,2026-08-20 13:51:57,DELIVERED,True,4,False,NONE,0
TXN_100277,450918770857,1580.38,2026-08-17 01:21:57,DELIVERED,True,18,True,PAID_BUT_NOT_RECEIVED,1
TXN_100278,450014150304,1002.2,2026-08-12 21:28:57,DELIVERED,True,7,True,PAID_BUT_NOT_RECEIVED,1
TXN_100279,417043318752,14240.26,2026-08-21 00:48:57,DELIVERED,True,3,True,PAID_BUT_NOT_RECEIVED,1
TXN_100280,428616373834,9661.4,2026-08-27 12:22:57,DELIVERED,True,1,True,PAID_BUT_NOT_RECEIVED,1
TXN_100281,431497181986,14833.43,2026-08-26 00:48:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100282,409471285830,12464.29,2026-08-25 13:28:57,DELIVERED,True,4,False,NONE,0
TXN_100283,428288299962,12214.49,2026-08-10 22:37:57,DELIVERED,True,6,False,NONE,0
TXN_100284,420505756910,11850.79,2026-08-27 11:06:57,DELIVERED,True,1,False,NONE,0
TXN_100285,421406237849,14814.16,2026-08-24 22:11:57,DELIVERED,True,5,False,NONE,0
TXN_100286,424904427237,1737.9,2026-08-01 12:17:57,DELIVERED,True,3,False,NONE,0
TXN_100287,447308464867,11870.77,2026-08-11 04:01:57,DELIVERED,True,10,False,NONE,0
TXN_100288,401390587865,2696.27,2026-08-02 17:22:57,DELIVERED,True,3,False,NONE,0
TXN_100289,459020229659,7938.67,2026-08-03 05:33:57,DELIVERED,True,8,False,NONE,0
TXN_100290,470274422288,8945.62,2026-08-20 21:50:57,DELIVERED,True,9,False,NONE,0
TXN_100291,406936831070,10935.92,2026-08-30 07:49:57,DELIVERED,True,9,False,NONE,0
TXN_100292,461425034553,9685.78,2026-08-01 18:09:57,DELIVERED,True,1,False,NONE,0
TXN_100293,468713406910,12724.75,2026-08-19 17:44:57,DELIVERED,True,22,True,PAID_BUT_NOT_RECEIVED,1
TXN_100294,464888201959,10714.78,2026-08-20 12:37:57,DELIVERED,True,2,False,NONE,0
TXN_100295,412452255945,4899.47,2026-08-07 02:09:57,DELIVERED,True,2,False,NONE,0
TXN_100296,434901727116,9402.33,2026-08-26 23:30:57,DELIVERED,True,9,False,NONE,0
TXN_100297,446008345930,5775.48,2026-08-27 12:38:57,DELIVERED,True,17,True,PAID_BUT_NOT_RECEIVED,1
TXN_100298,461396118332,7632.71,2026-08-19 22:01:57,DELIVERED,True,2,False,NONE,0
TXN_100299,497895602301,1804.77,2026-08-30 03:15:57,DELIVERED,True,21,True,PAID_BUT_NOT_RECEIVED,1
TXN_100300,429487064990,6508.04,2026-08-10 17:42:57,DELIVERED,True,7,False,NONE,0
TXN_100301,453487370505,6298.25,2026-08-04 15:59:57,DELIVERED,True,6,False,NONE,0
TXN_100302,444782610420,10010.11,2026-08-17 08:58:57,DELIVERED,True,3,False,NONE,0
TXN_100303,410626899666,1459.25,2026-08-04 05:22:57,DELIVERED,True,2,False,NONE,0
TXN_100304,414739797409,11194.38,2026-08-17 07:09:57,DELIVERED,True,26,True,PAID_BUT_NOT_RECEIVED,1
TXN_100305,473573285650,993.72,2026-08-25 21:32:57,DELIVERED,True,18,True,PAID_BUT_NOT_RECEIVED,1
TXN_100306,491610131911,1921.25,2026-08-16 10:21:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100307,493946428319,14122.84,2026-08-19 14:05:57,DELIVERED,True,14,False,NONE,0
TXN_100308,482839737518,4755.49,2026-08-05 01:17:57,DELIVERED,True,10,False,NONE,0
TXN_100309,427949124086,2405.48,2026-08-22 06:48:57,DELIVERED,True,8,True,PAID_BUT_NOT_RECEIVED,1
TXN_100310,416523919663,5316.7,2026-08-25 15:43:57,DELIVERED,True,6,False,NONE,0
TXN_100311,478505852701,3469.77,2026-08-19 20:50:57,DELIVERED,True,14,False,NONE,0
TXN_100312,484274662027,10157.15,2026-08-25 16:14:57,DELIVERED,True,1,False,NONE,0
TXN_100313,437338174438,531.4,2026-08-12 18:37:57,DELIVERED,True,12,False,NONE,0
TXN_100314,441929229606,13830.91,2026-08-16 07:32:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100315,421501060640,13060.95,2026-08-26 02:42:57,DELIVERED,True,22,True,PAID_BUT_NOT_RECEIVED,1
TXN_100316,410311290265,2213.93,2026-08-29 03:43:57,DELIVERED,True,1,True,PAID_BUT_NOT_RECEIVED,1
TXN_100317,499178344062,8004.19,2026-08-17 11:02:57,DELIVERED,True,7,False,NONE,0
TXN_100318,444898066791,2445.4,2026-08-14 12:31:57,DELIVERED,True,12,False,NONE,0
TXN_100319,481352725415,8983.73,2026-08-02 17:35:57,DELIVERED,True,3,False,NONE,0
TXN_100320,406948562092,10142.13,2026-08-12 17:20:57,DELIVERED,True,8,False,NONE,0
TXN_100321,458677579897,7336.36,2026-08-20 10:57:57,DELIVERED,True,7,False,NONE,0
TXN_100322,426943046445,11348.65,2026-08-05 12:27:57,DELIVERED,True,12,True,PAID_BUT_NOT_RECEIVED,1
TXN_100323,414731366888,4320.37,2026-08-27 07:59:57,DELIVERED,True,16,True,PAID_BUT_NOT_RECEIVED,1
TXN_100324,492457477971,4695.45,2026-08-10 08:59:57,DELIVERED,True,7,False,NONE,0
TXN_100325,485832540520,916.25,2026-08-09 15:25:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100326,439752153596,4989.02,2026-07-31 16:34:57,DELIVERED,True,16,True,PAID_BUT_NOT_RECEIVED,1
TXN_100327,459042976064,2717.85,2026-08-17 15:25:57,DELIVERED,True,9,False,NONE,0
TXN_100328,433087016158,7553.91,2026-08-16 10:58:57,DELIVERED,True,3,True,PAID_BUT_NOT_RECEIVED,1
TXN_100329,407482010533,6599.67,2026-08-21 06:18:57,DELIVERED,True,15,False,NONE,0
TXN_100330,478653996486,6496.34,2026-08-18 17:52:57,DELIVERED,True,12,False,NONE,0
TXN_100331,458583962377,4413.78,2026-08-18 18:32:57,DELIVERED,True,1,False,NONE,0
TXN_100332,447099469026,2660.91,2026-08-28 11:17:57,DELIVERED,True,15,True,PAID_BUT_NOT_RECEIVED,1
TXN_100333,498062804582,13804.57,2026-08-04 08:23:57,DELIVERED,True,7,False,NONE,0
TXN_100334,416511934593,3725.42,2026-08-27 03:20:57,DELIVERED,True,7,False,NONE,0
TXN_100335,410840336593,5996.92,2026-08-14 11:02:57,DELIVERED,True,12,False,NONE,0
TXN_100336,431522969523,5062.72,2026-08-07 23:46:57,DELIVERED,True,2,False,NONE,0
TXN_100337,488091854940,1799.0,2026-08-23 13:08:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100338,450578515117,5331.39,2026-08-29 17:07:57,DELIVERED,True,27,True,PAID_BUT_NOT_RECEIVED,1
TXN_100339,430699094081,1631.79,2026-08-11 23:43:57,DELIVERED,True,4,False,NONE,0
TXN_100340,482349551258,2377.76,2026-08-30 04:07:57,DELIVERED,True,2,False,NONE,0
TXN_100341,489218703185,7462.34,2026-08-25 23:52:57,DELIVERED,True,13,False,NONE,0
TXN_100342,462618338638,10248.89,2026-08-26 00:42:57,DELIVERED,True,11,False,NONE,0
TXN_100343,445631973575,12977.28,2026-08-28 21:13:57,DELIVERED,True,6,False,NONE,0
TXN_100344,460777899235,1117.47,2026-08-20 11:08:57,DELIVERED,True,11,False,NONE,0
TXN_100345,478489125735,936.96,2026-08-23 10:16:57,DELIVERED,True,2,False,NONE,0
TXN_100346,461462733704,6833.52,2026-08-02 22:16:57,DELIVERED,True,12,True,PAID_BUT_NOT_RECEIVED,1
TXN_100347,442226815498,1243.29,2026-08-04 10:45:57,DELIVERED,True,20,True,PAID_BUT_NOT_RECEIVED,1
TXN_100348,471271030124,5828.79,2026-08-26 18:00:57,DELIVERED,True,9,False,NONE,0
TXN_100349,460305733356,13644.84,2026-08-26 08:32:57,DELIVERED,True,11,False,NONE,0
TXN_100350,443758155315,9114.59,2026-08-23 03:45:57,DELIVERED,True,5,True,PAID_BUT_NOT_RECEIVED,1
TXN_100351,408408353522,6812.79,2026-08-15 23:15:57,DELIVERED,True,12,False,NONE,0
TXN_100352,469081667586,9727.29,2026-08-02 02:53:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100353,495553331703,6622.6,2026-08-20 08:05:57,DELIVERED,True,17,True,PAID_BUT_NOT_RECEIVED,1
TXN_100354,483849564326,2465.32,2026-08-17 07:23:57,DELIVERED,True,15,False,NONE,0
TXN_100355,452754626239,6190.66,2026-08-15 17:43:57,DELIVERED,True,11,False,NONE,0
TXN_100356,406862867547,11859.48,2026-08-29 19:09:57,DELIVERED,True,11,True,PAID_BUT_NOT_RECEIVED,1
TXN_100357,443232762228,1508.14,2026-08-17 22:21:57,DELIVERED,True,5,False,NONE,0
TXN_100358,499866561465,12788.34,2026-08-27 18:26:57,DELIVERED,True,14,False,NONE,0
TXN_100359,443595521486,1314.38,2026-08-06 18:36:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100360,451182036291,4722.45,2026-08-30 04:43:57,DELIVERED,True,12,False,NONE,0
TXN_100361,454383456408,2021.38,2026-08-04 04:40:57,DELIVERED,True,5,False,NONE,0
TXN_100362,453940159561,9688.05,2026-08-15 06:55:57,DELIVERED,True,27,True,PAID_BUT_NOT_RECEIVED,1
TXN_100363,490743183237,10572.18,2026-08-24 07:05:57,DELIVERED,True,2,False,NONE,0
TXN_100364,492968968681,6408.75,2026-08-16 19:20:57,DELIVERED,True,1,False,NONE,0
TXN_100365,440212050793,2785.92,2026-08-10 02:05:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100366,467715125310,2960.88,2026-08-06 14:23:57,DELIVERED,True,3,False,NONE,0
TXN_100367,438986127188,12681.98,2026-08-04 22:36:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100368,406556403444,9962.75,2026-08-28 11:11:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100369,482167229980,5713.13,2026-08-07 17:21:57,DELIVERED,True,3,False,NONE,0
TXN_100370,498059880341,11589.36,2026-08-07 20:56:57,DELIVERED,True,12,False,NONE,0
TXN_100371,406174760287,6221.79,2026-08-11 03:34:57,DELIVERED,True,8,False,NONE,0
TXN_100372,441277193030,11310.63,2026-08-20 18:28:57,DELIVERED,True,4,False,NONE,0
TXN_100373,432358331508,4711.07,2026-08-21 16:25:57,DELIVERED,True,15,False,NONE,0
TXN_100374,429356588487,5580.83,2026-08-26 07:11:57,DELIVERED,True,15,True,PAID_BUT_NOT_RECEIVED,1
TXN_100375,470359606362,7959.15,2026-08-07 17:08:57,DELIVERED,True,14,False,NONE,0
TXN_100376,419776878922,13107.73,2026-08-02 17:07:57,DELIVERED,True,11,False,NONE,0
TXN_100377,474608787877,14020.97,2026-08-23 19:38:57,DELIVERED,True,28,True,PAID_BUT_NOT_RECEIVED,1
TXN_100378,439190192608,1349.74,2026-08-07 15:14:57,DELIVERED,True,5,False,NONE,0
TXN_100379,419384702407,12482.6,2026-08-04 12:18:57,DELIVERED,True,30,True,PAID_BUT_NOT_RECEIVED,1
TXN_100380,455949122451,893.53,2026-08-23 04:27:57,DELIVERED,True,6,False,NONE,0
TXN_100381,452552266663,14918.43,2026-08-17 09:38:57,DELIVERED,True,4,False,NONE,0
TXN_100382,443070737542,13969.31,2026-08-29 22:03:57,DELIVERED,True,11,True,PAID_BUT_NOT_RECEIVED,1
TXN_100383,420578823157,2150.23,2026-08-13 09:28:57,DELIVERED,True,30,True,PAID_BUT_NOT_RECEIVED,1
TXN_100384,467988308317,10471.47,2026-08-06 15:43:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100385,497748478439,7089.74,2026-08-28 08:15:57,DELIVERED,True,1,True,PAID_BUT_NOT_RECEIVED,1
TXN_100386,412480562887,383.16,2026-08-10 03:41:57,DELIVERED,True,27,True,PAID_BUT_NOT_RECEIVED,1
TXN_100387,473656625913,14109.37,2026-08-28 01:11:57,DELIVERED,True,9,False,NONE,0
TXN_100388,414702767251,11664.97,2026-08-11 03:41:57,DELIVERED,True,5,False,NONE,0
TXN_100389,404818301957,3652.75,2026-08-29 10:02:57,DELIVERED,True,26,True,PAID_BUT_NOT_RECEIVED,1
TXN_100390,462804493160,1035.83,2026-08-23 02:04:57,DELIVERED,True,20,True,PAID_BUT_NOT_RECEIVED,1
TXN_100391,402302333490,9516.13,2026-08-26 12:14:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100392,495528396873,2239.29,2026-08-19 20:58:57,DELIVERED,True,1,False,NONE,0
TXN_100393,449885227314,3684.41,2026-08-19 07:08:57,DELIVERED,True,3,False,NONE,0
TXN_100394,493047766232,1375.65,2026-08-16 18:00:57,DELIVERED,True,3,True,PAID_BUT_NOT_RECEIVED,1
TXN_100395,472814314336,8206.82,2026-08-23 10:35:57,DELIVERED,True,9,False,NONE,0
TXN_100396,451626942721,13112.64,2026-08-02 07:41:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100397,454269792811,14717.49,2026-08-11 21:11:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100398,403209700340,5420.7,2026-08-03 09:55:57,DELIVERED,True,6,False,NONE,0
TXN_100399,499819875752,9890.86,2026-08-05 01:21:57,DELIVERED,True,25,True,PAID_BUT_NOT_RECEIVED,1
TXN_100400,446199584202,2087.8,2026-08-16 08:56:57,DELIVERED,True,18,True,PAID_BUT_NOT_RECEIVED,1
TXN_100401,424235622641,12472.72,2026-08-21 11:37:57,DELIVERED,True,12,False,NONE,0
TXN_100402,487954621662,2815.94,2026-08-06 11:25:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100403,494760295251,11665.24,2026-08-21 04:02:57,DELIVERED,True,1,False,NONE,0
TXN_100404,427030130043,752.71,2026-08-09 10:00:57,DELIVERED,True,29,True,PAID_BUT_NOT_RECEIVED,1
TXN_100405,443129657614,14007.23,2026-08-23 19:04:57,DELIVERED,True,7,False,NONE,0
TXN_100406,466756808521,3874.38,2026-08-29 18:43:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100407,439475488662,5418.92,2026-08-02 12:20:57,DELIVERED,True,14,False,NONE,0
TXN_100408,445766017740,4170.93,2026-08-17 02:06:57,DELIVERED,True,7,False,NONE,0
TXN_100409,455359923040,11175.28,2026-08-17 22:27:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100410,465226883264,10411.82,2026-08-17 01:22:57,DELIVERED,True,15,False,NONE,0
TXN_100411,472143814999,4074.14,2026-08-04 02:22:57,DELIVERED,True,12,False,NONE,0
TXN_100412,410413146764,6516.05,2026-08-08 13:14:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100413,440997500364,4886.05,2026-08-03 23:35:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100414,491602718481,4505.04,2026-08-20 15:11:57,DELIVERED,True,10,False,NONE,0
TXN_100415,458916913573,2583.01,2026-08-20 12:59:57,DELIVERED,True,12,True,PAID_BUT_NOT_RECEIVED,1
TXN_100416,406215374572,10929.53,2026-08-16 09:13:57,DELIVERED,True,10,False,NONE,0
TXN_100417,460121599025,4190.87,2026-08-02 22:47:57,DELIVERED,True,2,False,NONE,0
TXN_100418,488782058770,6152.53,2026-08-23 16:33:57,DELIVERED,True,13,False,NONE,0
TXN_100419,493415100541,2483.8,2026-08-01 18:08:57,DELIVERED,True,5,True,PAID_BUT_NOT_RECEIVED,1
TXN_100420,485249385548,10203.52,2026-08-20 06:44:57,DELIVERED,True,2,True,PAID_BUT_NOT_RECEIVED,1
TXN_100421,409132088418,3616.33,2026-08-29 16:49:57,DELIVERED,True,12,True,PAID_BUT_NOT_RECEIVED,1
TXN_100422,453095032476,14247.06,2026-08-01 19:30:57,DELIVERED,True,20,True,PAID_BUT_NOT_RECEIVED,1
TXN_100423,490853325116,6803.85,2026-08-17 05:19:57,DELIVERED,True,6,False,NONE,0
TXN_100424,477639631734,2151.66,2026-08-17 00:56:57,DELIVERED,True,7,False,NONE,0
TXN_100425,487249621106,4252.48,2026-08-05 12:02:57,DELIVERED,True,1,False,NONE,0
TXN_100426,424634535947,7535.76,2026-08-17 22:49:57,DELIVERED,True,15,False,NONE,0
TXN_100427,415297267819,4000.47,2026-08-12 04:26:57,DELIVERED,True,12,False,NONE,0
TXN_100428,427686532198,14945.84,2026-08-13 08:03:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100429,468713587664,3082.66,2026-08-06 12:23:57,DELIVERED,True,14,False,NONE,0
TXN_100430,460447593242,2672.58,2026-08-20 14:18:57,DELIVERED,True,2,False,NONE,0
TXN_100431,493675440963,14516.66,2026-08-14 21:12:57,DELIVERED,True,11,False,NONE,0
TXN_100432,495981460771,1067.59,2026-08-25 00:19:57,DELIVERED,True,10,True,PAID_BUT_NOT_RECEIVED,1
TXN_100433,442482946103,12785.29,2026-08-29 08:40:57,DELIVERED,True,6,True,PAID_BUT_NOT_RECEIVED,1
TXN_100434,450653540259,7680.46,2026-08-05 20:41:57,DELIVERED,True,4,False,NONE,0
TXN_100435,420581765355,3627.37,2026-08-22 19:44:57,DELIVERED,True,1,False,NONE,0
TXN_100436,474564482803,8626.93,2026-08-21 14:39:57,DELIVERED,True,26,True,PAID_BUT_NOT_RECEIVED,1
TXN_100437,477236448247,2033.59,2026-08-04 06:18:57,DELIVERED,True,2,False,NONE,0
TXN_100438,452868001087,14993.97,2026-08-22 02:57:57,DELIVERED,True,17,True,PAID_BUT_NOT_RECEIVED,1
TXN_100439,411059113473,1967.37,2026-08-14 18:24:57,DELIVERED,True,21,True,PAID_BUT_NOT_RECEIVED,1
TXN_100440,460448078471,7040.91,2026-08-23 21:13:57,DELIVERED,True,6,False,NONE,0
TXN_100441,488267176166,8858.01,2026-08-06 05:04:57,DELIVERED,True,7,False,NONE,0
TXN_100442,408023907846,12487.72,2026-08-23 22:02:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100443,439311902088,2553.39,2026-08-15 00:33:57,DELIVERED,True,15,False,NONE,0
TXN_100444,433111329404,5255.74,2026-08-23 22:54:57,DELIVERED,True,15,False,NONE,0
TXN_100445,434698439081,3024.9,2026-08-25 09:47:57,DELIVERED,True,9,True,PAID_BUT_NOT_RECEIVED,1
TXN_100446,486436948227,4612.09,2026-08-24 14:50:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100447,469120748675,9650.71,2026-08-27 06:32:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100448,481353582536,2397.49,2026-08-30 07:38:57,DELIVERED,True,20,True,PAID_BUT_NOT_RECEIVED,1
TXN_100449,445548724783,12653.7,2026-08-25 23:45:57,DELIVERED,True,1,False,NONE,0
TXN_100450,408711797819,777.38,2026-08-29 12:46:57,DELIVERED,True,13,False,NONE,0
TXN_100451,436836951954,9801.84,2026-08-26 09:03:57,DELIVERED,True,14,True,PAID_BUT_NOT_RECEIVED,1
TXN_100452,488554101384,551.26,2026-08-28 21:09:57,DELIVERED,True,9,False,NONE,0
TXN_100453,487143476210,14354.09,2026-08-22 07:38:57,DELIVERED,True,4,False,NONE,0
TXN_100454,454481620807,4531.76,2026-08-03 15:50:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100455,407252540065,2455.4,2026-08-19 06:06:57,DELIVERED,True,8,False,NONE,0
TXN_100456,427764567672,5168.87,2026-08-06 21:03:57,DELIVERED,True,6,False,NONE,0
TXN_100457,498189330722,4857.81,2026-08-16 01:22:57,DELIVERED,True,7,False,NONE,0
TXN_100458,470310934766,8468.6,2026-08-14 20:41:57,DELIVERED,True,4,False,NONE,0
TXN_100459,414888386313,4085.33,2026-08-11 14:55:57,DELIVERED,True,3,False,NONE,0
TXN_100460,404710770198,4424.16,2026-08-17 19:43:57,DELIVERED,True,14,False,NONE,0
TXN_100461,458477600839,3799.23,2026-08-07 14:34:57,DELIVERED,True,14,False,NONE,0
TXN_100462,427112904128,11470.51,2026-08-23 00:22:57,DELIVERED,True,17,True,PAID_BUT_NOT_RECEIVED,1
TXN_100463,466429465118,13198.23,2026-08-22 23:23:57,DELIVERED,True,1,True,PAID_BUT_NOT_RECEIVED,1
TXN_100464,470408439067,6912.74,2026-08-11 07:04:57,DELIVERED,True,4,False,NONE,0
TXN_100465,449750084141,825.01,2026-08-13 03:26:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100466,483729933041,13246.86,2026-08-30 02:45:57,DELIVERED,True,11,False,NONE,0
TXN_100467,440675860800,8096.69,2026-08-05 05:32:57,DELIVERED,True,7,False,NONE,0
TXN_100468,499920150245,5550.09,2026-08-18 16:35:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100469,405866656257,6068.67,2026-08-26 07:01:57,DELIVERED,True,9,False,NONE,0
TXN_100470,448080678409,8343.02,2026-08-03 16:26:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100471,470378832294,6810.28,2026-08-25 08:43:57,DELIVERED,True,5,False,NONE,0
TXN_100472,492871115423,9204.54,2026-08-06 04:40:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100473,417072850692,5969.17,2026-08-15 18:30:57,DELIVERED,True,9,False,NONE,0
TXN_100474,451277393662,11348.98,2026-08-09 09:33:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100475,471307035417,6080.67,2026-08-02 04:06:57,DELIVERED,True,1,False,NONE,0
TXN_100476,417347003397,10732.52,2026-08-21 21:35:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100477,462360059151,2319.22,2026-08-23 19:12:57,DELIVERED,True,3,False,NONE,0
TXN_100478,445582780505,2521.28,2026-08-28 09:30:57,DELIVERED,True,12,False,NONE,0
TXN_100479,442273653396,8946.5,2026-08-23 10:15:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100480,472276952553,8031.86,2026-08-25 22:59:57,DELIVERED,True,5,False,NONE,0
TXN_100481,447316095451,5035.47,2026-08-05 07:51:57,DELIVERED,True,14,True,PAID_BUT_NOT_RECEIVED,1
TXN_100482,441161687268,11971.65,2026-08-28 23:27:57,DELIVERED,True,1,True,PAID_BUT_NOT_RECEIVED,1
TXN_100483,466988216712,4056.4,2026-08-30 04:12:57,DELIVERED,True,13,False,NONE,0
TXN_100484,479793939676,3490.39,2026-08-02 16:13:57,DELIVERED,True,19,True,PAID_BUT_NOT_RECEIVED,1
TXN_100485,423538348308,7911.06,2026-08-28 13:03:57,DELIVERED,True,13,False,NONE,0
TXN_100486,455152392860,2301.86,2026-08-11 08:40:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100487,477445005639,14228.26,2026-08-05 08:10:57,DELIVERED,True,4,False,NONE,0
TXN_100488,460210877534,4774.02,2026-08-07 05:32:57,DELIVERED,True,7,False,NONE,0
TXN_100489,428735479836,6214.62,2026-08-28 04:01:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100490,468378116818,13104.98,2026-08-03 04:09:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100491,420211150729,7828.38,2026-08-25 20:46:57,DELIVERED,True,6,False,NONE,0
TXN_100492,494481218287,7227.73,2026-08-17 11:43:57,DELIVERED,True,11,True,PAID_BUT_NOT_RECEIVED,1
TXN_100493,425583769396,6948.99,2026-08-24 14:27:57,DELIVERED,True,6,False,NONE,0
TXN_100494,449590865869,10170.44,2026-08-29 14:47:57,DELIVERED,True,13,False,NONE,0
TXN_100495,437337496353,9190.14,2026-08-09 02:08:57,DELIVERED,True,4,False,NONE,0
TXN_100496,474212767372,4547.64,2026-08-13 21:12:57,DELIVERED,True,13,False,NONE,0
TXN_100497,495730543832,3188.44,2026-08-22 14:15:57,DELIVERED,True,6,False,NONE,0
TXN_100498,449305380257,8451.27,2026-08-12 18:49:57,DELIVERED,True,5,False,NONE,0
TXN_100499,477832856621,10181.67,2026-08-17 14:51:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
TXN_100500,439283815829,726.79,2026-08-03 22:27:57,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0
